|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 146 |True   |  384  |9.931689e-06|1.006655e-05|1.390262e-11|4.043484e-05|
| 143 |True   |  401  |9.956266e-06|1.005527e-05|1.488789e-11|3.685011e-05|
| 145 |True   |  392  |9.985130e-06|1.008413e-05|1.570024e-11|3.706848e-05|
| 147 |True   |  359  |9.963476e-06|1.018076e-05|1.693952e-11|4.828938e-05|
| 149 |True   |  373  |9.930843e-06|1.007057e-05|1.642338e-11|4.494235e-05|
| 150 |True   |  359  |9.893516e-06|1.019590e-05|1.338021e-11|4.715950e-05|
| 152 |True   |  411  |9.977494e-06|1.007648e-05|2.351280e-11|4.749094e-05|
| 151 |True   |  369  |9.951873e-06|1.014124e-05|1.986254e-11|5.289583e-05|
| 148 |True   |  504  |9.946372e-06|1.004536e-05|2.416192e-11|4.942497e-05|
| 154 |True   |  379  |9.974338e-06|1.014423e-05|1.538503e-11|3.708020e-05|
| 155 |True   |  368  |9.971536e-06|1.014842e-05|2.065045e-11|5.182759e-05|
| 156 |True   |  372  |9.949655e-06|1.006388e-05|1.358856e-11|3.675463e-05|
| 159 |True   |  390  |9.976912e-06|1.007591e-05|1.586994e-11|3.714483e-05|
| 158 |True   |  393  |9.916505e-06|1.001550e-05|1.960291e-11|4.302918e-05|
| 153 |True   |  675  |9.905009e-06|1.049689e-05|4.120908e-12|2.680265e-05|
| 161 |True   |  361  |9.915304e-06|1.010103e-05|1.345370e-11|4.061102e-05|
| 162 |True   |  394  |9.969766e-06|1.006876e-05|1.823388e-11|4.154288e-05|
| 163 |True   |  364  |9.992640e-06|1.020023e-05|1.088623e-11|3.994514e-05|
| 164 |True   |  364  |9.975485e-06|1.014028e-05|1.518108e-11|4.296434e-05|
| 165 |True   |  388  |9.957847e-06|1.005684e-05|2.402558e-11|4.845215e-05|
| 160 |True   |  400  |9.916125e-06|1.001512e-05|2.026593e-11|4.608320e-05|
| 157 |True   |  693  |9.973385e-06|1.007239e-05|7.890152e-12|2.158733e-05|
| 166 |True   |  359  |9.992167e-06|1.015388e-05|1.570179e-11|4.088892e-05|
| 167 |True   |  362  |9.912631e-06|1.006360e-05|1.770693e-11|4.781142e-05|
| 168 |True   |  374  |9.960180e-06|1.007725e-05|1.960557e-11|4.676370e-05|
| 169 |True   |  370  |9.975125e-06|1.007413e-05|1.495459e-11|3.533461e-05|
| 171 |True   |  368  |9.876686e-06|1.006045e-05|2.412573e-11|6.098483e-05|
| 170 |True   |  398  |9.967347e-06|1.006634e-05|2.146578e-11|4.608995e-05|
| 176 |True   |  359  |9.954791e-06|1.010819e-05|1.213299e-11|3.610287e-05|
| 173 |True   |  398  |9.964099e-06|1.007901e-05|1.223674e-11|3.301794e-05|
| 174 |True   |  374  |9.942597e-06|1.006341e-05|1.885609e-11|4.666043e-05|
| 175 |True   |  403  |9.960923e-06|1.005992e-05|1.423331e-11|3.467335e-05|
| 172 |True   |  387  |9.992779e-06|1.009208e-05|1.083480e-11|2.725010e-05|
| 177 |True   |  357  |9.972423e-06|1.011902e-05|1.460008e-11|4.062658e-05|
| 178 |True   |  397  |9.936848e-06|1.003585e-05|1.439073e-11|3.689974e-05|
| 180 |True   |  384  |9.971027e-06|1.008091e-05|1.671263e-11|4.122229e-05|
| 181 |True   |  360  |9.999143e-06|1.021118e-05|1.643347e-11|4.181828e-05|
| 182 |True   |  383  |9.970782e-06|1.006978e-05|2.148717e-11|4.534665e-05|
| 185 |True   |  365  |9.986376e-06|1.018960e-05|1.315032e-11|4.048557e-05|
| 186 |True   |  387  |9.963133e-06|1.006412e-05|1.796190e-11|4.159230e-05|
| 184 |True   |  397  |9.979904e-06|1.007889e-05|2.525445e-11|4.996413e-05|
| 179 |True   |  770  |9.978887e-06|1.062566e-05|3.450490e-12|2.650821e-05|
| 187 |True   |  415  |9.997701e-06|1.009669e-05|2.206310e-11|4.472564e-05|
| 189 |True   |  374  |9.924340e-06|1.007185e-05|1.305318e-11|3.859230e-05|
| 188 |True   |  385  |9.972588e-06|1.007158e-05|2.100212e-11|4.478910e-05|
| 183 |True   |  703  |9.975907e-06|1.015414e-05|1.014266e-11|2.730771e-05|
| 192 |True   |  378  |9.959476e-06|1.010774e-05|8.597965e-12|2.690164e-05|
| 193 |True   |  358  |9.912218e-06|1.010831e-05|1.430724e-11|4.124337e-05|
| 191 |True   |  401  |9.985138e-06|1.008413e-05|1.870159e-11|4.166999e-05|
| 194 |True   |  388  |9.967864e-06|1.006685e-05|2.486224e-11|5.060872e-05|
| 195 |True   |  393  |9.931260e-06|1.003026e-05|1.714397e-11|4.135557e-05|
| 196 |True   |  390  |9.984898e-06|1.008983e-05|1.783755e-11|3.990606e-05|
| 197 |True   |  369  |9.944410e-06|1.008609e-05|2.879912e-11|4.543515e-05|
| 198 |True   |  356  |9.941569e-06|1.018478e-05|1.196576e-11|3.932396e-05|
| 190 |True   |  826  |9.985375e-06|1.008438e-05|1.184005e-11|2.885285e-05|
| 199 |True   |  391  |9.950916e-06|1.005089e-05|1.470173e-11|3.687447e-05|
| 200 |True   |  377  |9.968754e-06|1.008128e-05|1.669202e-11|3.999539e-05|
| 201 |True   |  371  |9.958357e-06|1.008017e-05|7.033887e-12|2.147804e-05|
| 205 |True   |  360  |9.954489e-06|1.022355e-05|1.316799e-11|4.679652e-05|
| 202 |True   |  393  |9.990835e-06|1.008984e-05|1.349076e-11|3.238048e-05|
| 204 |True   |  395  |9.988586e-06|1.009276e-05|3.182950e-11|5.981743e-05|
| 203 |True   |  366  |9.846707e-06|1.024266e-05|1.297207e-11|4.700438e-05|
| 209 |True   |  360  |9.932584e-06|1.009267e-05|9.880760e-12|3.220006e-05|
| 208 |True   |  390  |9.980793e-06|1.007978e-05|2.378551e-11|4.783563e-05|
| 207 |True   |  391  |9.964958e-06|1.007117e-05|1.791456e-11|4.101512e-05|
| 210 |True   |  364  |9.975834e-06|1.025696e-05|1.377280e-11|4.403632e-05|
| 213 |True   |  360  |9.955329e-06|1.010221e-05|8.562892e-12|2.690113e-05|
| 206 |True   |  493  |9.968254e-06|1.006726e-05|1.036817e-11|2.741679e-05|
| 212 |True   |  380  |9.910615e-06|1.013043e-05|1.425930e-11|4.732914e-05|
| 211 |True   |  391  |9.936292e-06|1.003848e-05|2.194815e-11|4.787307e-05|
| 216 |True   |  390  |9.978946e-06|1.007794e-05|1.835888e-11|3.898729e-05|
| 215 |True   |  386  |9.944239e-06|1.004323e-05|2.449449e-11|5.073104e-05|
| 217 |True   |  362  |9.977815e-06|1.015490e-05|1.217909e-11|4.022260e-05|
| 214 |True   |  374  |9.996489e-06|1.025603e-05|2.320325e-11|6.055455e-05|
| 218 |True   |  399  |9.981629e-06|1.008062e-05|2.446145e-11|4.897556e-05|
| 222 |True   |  395  |9.976954e-06|1.007656e-05|1.546445e-11|3.700745e-05|
| 224 |True   |  381  |9.936673e-06|1.003567e-05|1.494701e-11|3.707654e-05|
| 220 |True   |  394  |9.953510e-06|1.005250e-05|1.777827e-11|4.149175e-05|
| 221 |True   |  389  |9.980450e-06|1.007944e-05|2.744838e-11|5.210479e-05|
| 223 |True   |  397  |9.933941e-06|1.004007e-05|1.364967e-11|3.666719e-05|
| 219 |True   |  404  |9.928156e-06|1.003798e-05|1.955708e-11|4.584897e-05|
| 225 |True   |  367  |9.944647e-06|1.016177e-05|1.574158e-11|4.707481e-05|
| 226 |True   |  382  |9.946135e-06|1.005225e-05|1.161728e-11|3.219948e-05|
| 227 |True   |  368  |9.981484e-06|1.018816e-05|1.942190e-11|5.320342e-05|
| 231 |True   |  361  |9.911299e-06|1.008942e-05|1.100390e-11|3.620803e-05|
| 229 |True   |  377  |9.994117e-06|1.009310e-05|3.426536e-11|6.077175e-05|
| 230 |True   |  382  |9.958143e-06|1.005715e-05|9.781705e-12|2.721845e-05|
| 228 |True   |  494  |9.909357e-06|1.023099e-05|1.487511e-11|5.135314e-05|
| 233 |True   |  392  |9.975324e-06|1.007433e-05|1.018526e-11|2.726143e-05|
| 235 |True   |  412  |9.927946e-06|1.002694e-05|1.612074e-11|3.846473e-05|
| 232 |True   |  600  |9.951905e-06|1.019294e-05|3.564922e-12|2.560626e-05|
| 238 |True   |  399  |9.912963e-06|1.001196e-05|1.617535e-11|3.840918e-05|
