|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 211 |True   |  410  |9.992632e-06|1.004238e-05|9.114871e-12|4.572314e-05|
| 213 |True   |  470  |9.998081e-06|1.008331e-05|3.794612e-10|3.653522e-05|
| 215 |True   |  404  |9.963666e-06|1.001341e-05|6.312430e-12|3.816386e-05|
| 214 |True   |  489  |9.948624e-06|1.005463e-05|4.546206e-10|4.306676e-05|
| 207 |True   |  748  |9.996672e-06|1.004642e-05|2.972375e-12|1.442367e-05|
| 217 |True   |  522  |9.964472e-06|1.002459e-05|3.542588e-10|3.864440e-05|
| 212 |True   |  789  |9.999504e-06|1.009576e-05|8.087757e-12|1.442580e-05|
| 218 |True   |  573  |9.988237e-06|1.007337e-05|8.299283e-10|9.287170e-03|
| 220 |True   |  447  |9.981690e-06|1.003144e-05|4.505008e-12|2.884788e-05|
| 222 |True   |  480  |9.959012e-06|1.002825e-05|4.170809e-10|3.424487e-05|
| 221 |True   |  473  |9.961827e-06|1.007248e-05|4.265762e-10|4.600087e-05|
| 219 |True   |  691  |9.982874e-06|1.005514e-05|9.313880e-11|2.039969e-05|
| 224 |True   |  411  |9.994853e-06|1.004460e-05|8.846258e-12|4.439961e-05|
| 223 |True   |  482  |9.973053e-06|1.004276e-05|6.710935e-10|4.787527e-05|
| 225 |True   |  473  |9.981668e-06|1.011179e-05|3.875900e-10|3.823000e-05|
| 226 |True   |  499  |9.998674e-06|1.009591e-05|1.257311e-10|4.286011e-05|
| 227 |True   |  475  |9.982142e-06|1.004995e-05|4.833858e-10|4.137984e-05|
| 229 |True   |  450  |9.993625e-06|1.004455e-05|6.302054e-11|4.083206e-05|
| 230 |True   |  415  |9.987916e-06|1.003766e-05|4.630739e-12|2.885208e-05|
| 228 |True   |  592  |9.985083e-06|1.005934e-05|2.393002e-10|3.221744e-05|
| 231 |True   |  486  |9.982606e-06|1.005416e-05|4.574491e-10|4.259852e-05|
| 232 |True   |  408  |9.992423e-06|1.004217e-05|5.246400e-12|3.104815e-05|
| 234 |True   |  485  |9.986659e-06|1.008505e-05|4.260920e-10|4.094433e-05|
| 237 |True   |  485  |9.967363e-06|1.002558e-05|2.853039e-10|3.818073e-05|
| 235 |True   |  495  |9.950229e-06|1.004121e-05|4.913473e-10|4.692863e-05|
| 236 |True   |  509  |9.946389e-06|1.003474e-05|3.954623e-10|3.766949e-05|
| 239 |True   |  414  |9.990502e-06|1.004025e-05|8.826735e-12|4.559070e-05|
| 238 |True   |  476  |9.988040e-06|1.006625e-05|9.281107e-10|5.172222e-05|
| 241 |True   |  489  |9.975314e-06|1.004428e-05|5.837845e-10|4.341180e-05|
| 242 |True   |  474  |9.969642e-06|1.008484e-05|3.168167e-10|4.560906e-05|
| 240 |True   |  505  |9.949300e-06|1.006586e-05|4.228266e-10|4.563740e-05|
| 233 |True   |  933  |9.986538e-06|1.006213e-05|1.936002e-10|1.548240e-04|
| 243 |True   |  484  |9.992338e-06|1.005187e-05|3.926851e-10|3.978939e-05|
| 244 |True   |  411  |9.973222e-06|1.002297e-05|7.118322e-12|3.955129e-05|
| 245 |True   |  481  |9.997967e-06|1.007708e-05|3.057385e-10|4.653157e-05|
| 246 |True   |  478  |9.962381e-06|1.004643e-05|2.397813e-10|2.883083e-05|
| 247 |True   |  502  |9.986067e-06|1.007133e-05|5.632590e-10|4.358659e-05|
| 248 |True   |  465  |9.991681e-06|1.010744e-05|2.864660e-10|4.244473e-05|
| 250 |True   |  422  |9.949725e-06|1.004851e-05|1.610891e-11|4.252219e-05|
| 253 |True   |  414  |9.992778e-06|1.004253e-05|6.731434e-12|3.816284e-05|
| 252 |True   |  423  |9.972361e-06|1.002211e-05|7.506308e-12|4.005844e-05|
| 249 |True   |  580  |9.964216e-06|1.007554e-05|1.516873e-10|3.224304e-05|
| 254 |True   |  426  |9.993678e-06|1.004343e-05|3.739093e-12|2.116869e-05|
| 255 |True   |  475  |9.996542e-06|1.011192e-05|3.160177e-10|4.749065e-05|
| 256 |True   |  509  |9.998224e-06|1.007015e-05|4.102055e-10|4.115852e-05|
| 257 |True   |  410  |9.984494e-06|1.003424e-05|6.202262e-12|3.568198e-05|
| 259 |True   |  487  |9.996393e-06|1.006651e-05|7.198821e-10|5.149986e-05|
| 260 |True   |  458  |9.960856e-06|1.001061e-05|4.881907e-12|3.228149e-05|
| 216 |True   | 3180  |9.991842e-06|1.007155e-05|9.977483e-10|5.361935e-03|
| 251 |True   |  945  |9.982930e-06|1.006548e-05|9.245385e-11|6.397696e-05|
| 261 |True   |  487  |9.994353e-06|1.006356e-05|5.230188e-10|3.940837e-05|
| 263 |True   |  411  |9.967253e-06|1.001700e-05|6.500695e-12|3.824091e-05|
| 264 |True   |  475  |9.961323e-06|1.006013e-05|1.759329e-10|3.821327e-05|
| 266 |True   |  475  |9.961944e-06|1.003454e-05|3.522645e-10|3.818234e-05|
| 265 |True   |  481  |9.968727e-06|1.002556e-05|4.224108e-10|4.663096e-05|
| 262 |True   |  635  |9.964187e-06|1.006321e-05|7.999668e-12|3.611462e-05|
| 267 |True   |  475  |9.982449e-06|1.003397e-05|6.656296e-11|3.535070e-05|
| 268 |True   |  532  |9.999365e-06|1.004911e-05|8.675776e-12|4.414039e-05|
| 270 |True   |  476  |9.991826e-06|1.007697e-05|5.028550e-10|4.588242e-05|
